Ticker_Nome;Ticker;Nome;Market
ACABW - Atlantic Coastal Acquisition Corp. II - Warrant;ACABW;Atlantic Coastal Acquisition Corp. II - Warrant;Nasdaq
ACAC - Acri Capital Acquisition Corporation - Class A Common Stock;ACAC;Acri Capital Acquisition Corporation - Class A Common Stock;Nasdaq
ACACU - Acri Capital Acquisition Corporation - Unit;ACACU;Acri Capital Acquisition Corporation - Unit;Nasdaq
ACACW - Acri Capital Acquisition Corporation - Warrant;ACACW;Acri Capital Acquisition Corporation - Warrant;Nasdaq
ACAD - ACADIA Pharmaceuticals Inc. - Common Stock;ACAD;ACADIA Pharmaceuticals Inc. - Common Stock;Nasdaq
ACB - Aurora Cannabis Inc. - Common Shares;ACB;Aurora Cannabis Inc. - Common Shares;Nasdaq
ACCD - Accolade, Inc. - common stock;ACCD;Accolade, Inc. - common stock;Nasdaq
ACDC - ProFrac Holding Corp. - Class A Common Stock;ACDC;ProFrac Holding Corp. - Class A Common Stock;Nasdaq
ACET - Adicet Bio, Inc. - Common Stock;ACET;Adicet Bio, Inc. - Common Stock;Nasdaq
ACGL - Arch Capital Group Ltd. - Common Stock;ACGL;Arch Capital Group Ltd. - Common Stock;Nasdaq
ACGLN - Arch Capital Group Ltd. - Depositary Shares, each Representing a 1/1,000th Interest in a 4.550% Non-Cumulative Preferred Share, Series G;ACGLN;Arch Capital Group Ltd. - Depositary Shares, each Representing a 1/1,000th Interest in a 4.550% Non-Cumulative Preferred Share, Series G;Nasdaq
ACGLO - Arch Capital Group Ltd. - Depositary Shares Each Representing 1/1,000th Interest in a Share of5.45% Non-Cumulative Preferred Shares, Series F;ACGLO;Arch Capital Group Ltd. - Depositary Shares Each Representing 1/1,000th Interest in a Share of5.45% Non-Cumulative Preferred Shares, Series F;Nasdaq
ACHC - Acadia Healthcare Company, Inc. - Common Stock;ACHC;Acadia Healthcare Company, Inc. - Common Stock;Nasdaq
ACHL - Achilles Therapeutics plc - American Depositary Shares;ACHL;Achilles Therapeutics plc - American Depositary Shares;Nasdaq
ACHV - Achieve Life Sciences, Inc.  - Common Shares;ACHV;Achieve Life Sciences, Inc.  - Common Shares;Nasdaq
ACIC - American Coastal Insurance Corporation - Common Stock;ACIC;American Coastal Insurance Corporation - Common Stock;Nasdaq
ACIU - AC Immune SA - Common Stock;ACIU;AC Immune SA - Common Stock;Nasdaq
ACIW - ACI Worldwide, Inc. - Common Stock;ACIW;ACI Worldwide, Inc. - Common Stock;Nasdaq
ACLS - Axcelis Technologies, Inc. - Common Stock;ACLS;Axcelis Technologies, Inc. - Common Stock;Nasdaq
ACLX - Arcellx, Inc. - Common Stock;ACLX;Arcellx, Inc. - Common Stock;Nasdaq
ACMR - ACM Research, Inc. - Class A Common Stock;ACMR;ACM Research, Inc. - Class A Common Stock;Nasdaq
ACNB - ACNB Corporation - Common Stock;ACNB;ACNB Corporation - Common Stock;Nasdaq
ACNT - Ascent Industries Co. - Common Stock;ACNT;Ascent Industries Co. - Common Stock;Nasdaq
ACON - Aclarion, Inc. - Common Stock;ACON;Aclarion, Inc. - Common Stock;Nasdaq
ACONW - Aclarion, Inc. - Warrant;ACONW;Aclarion, Inc. - Warrant;Nasdaq
ACRS - Aclaris Therapeutics, Inc. - Common Stock;ACRS;Aclaris Therapeutics, Inc. - Common Stock;Nasdaq
ACRV - Acrivon Therapeutics, Inc. - Common Stock;ACRV;Acrivon Therapeutics, Inc. - Common Stock;Nasdaq
ACST - Acasti Pharma, Inc.  - Class A Common Stock;ACST;Acasti Pharma, Inc.  - Class A Common Stock;Nasdaq
ACT - Enact Holdings, Inc. - Common Stock;ACT;Enact Holdings, Inc. - Common Stock;Nasdaq
ACTG - Acacia Research Corporation - Common Stock;ACTG;Acacia Research Corporation - Common Stock;Nasdaq
ACVA - ACV Auctions Inc. - Class A Common Stock;ACVA;ACV Auctions Inc. - Class A Common Stock;Nasdaq
ACWI - iShares MSCI ACWI ETF;ACWI;iShares MSCI ACWI ETF;Nasdaq
ACWX - iShares MSCI ACWI ex U.S. ETF;ACWX;iShares MSCI ACWI ex U.S. ETF;Nasdaq
ACXP - Acurx Pharmaceuticals, Inc. - Common Stock;ACXP;Acurx Pharmaceuticals, Inc. - Common Stock;Nasdaq
ADAG - Adagene Inc. - ADS, each representing 1.25 ordinary shares;ADAG;Adagene Inc. - ADS, each representing 1.25 ordinary shares;Nasdaq
ADAP - Adaptimmune Therapeutics plc - American Depositary Shares;ADAP;Adaptimmune Therapeutics plc - American Depositary Shares;Nasdaq
ADBE - Adobe Inc. - Common Stock;ADBE;Adobe Inc. - Common Stock;Nasdaq
ADD - Color Star Technology Co., Ltd. - Class A Ordinary Shares;ADD;Color Star Technology Co., Ltd. - Class A Ordinary Shares;Nasdaq
ADEA - Adeia Inc.  - Common Stock;ADEA;Adeia Inc.  - Common Stock;Nasdaq
ADI - Analog Devices, Inc. - Common Stock;ADI;Analog Devices, Inc. - Common Stock;Nasdaq
ADIL - Adial Pharmaceuticals, Inc - Common Stock;ADIL;Adial Pharmaceuticals, Inc - Common Stock;Nasdaq
ADMA - ADMA Biologics Inc - Common Stock;ADMA;ADMA Biologics Inc - Common Stock;Nasdaq
ADN - Advent Technologies Holdings, Inc. - Class A Common Stock;ADN;Advent Technologies Holdings, Inc. - Class A Common Stock;Nasdaq
ADNWW - Advent Technologies Holdings, Inc. - Warrant;ADNWW;Advent Technologies Holdings, Inc. - Warrant;Nasdaq
ADP - Automatic Data Processing, Inc. - Common Stock;ADP;Automatic Data Processing, Inc. - Common Stock;Nasdaq
ADPT - Adaptive Biotechnologies Corporation - Common Stock;ADPT;Adaptive Biotechnologies Corporation - Common Stock;Nasdaq
ADSE - ADS-TEC ENERGY PLC - Ordinary Shares;ADSE;ADS-TEC ENERGY PLC - Ordinary Shares;Nasdaq
ADSEW - ADS-TEC ENERGY PLC - Warrant;ADSEW;ADS-TEC ENERGY PLC - Warrant;Nasdaq
ADSK - Autodesk, Inc. - Common Stock;ADSK;Autodesk, Inc. - Common Stock;Nasdaq
ADTN - ADTRAN Holdings, Inc. - Common Stock;ADTN;ADTRAN Holdings, Inc. - Common Stock;Nasdaq
ADTX - Aditxt, Inc. - Common Stock;ADTX;Aditxt, Inc. - Common Stock;Nasdaq
ADUS - Addus HomeCare Corporation - Common Stock;ADUS;Addus HomeCare Corporation - Common Stock;Nasdaq
ADV - Advantage Solutions Inc.  - Class A Common Stock;ADV;Advantage Solutions Inc.  - Class A Common Stock;Nasdaq
ADVM - Adverum Biotechnologies, Inc. - Common Stock;ADVM;Adverum Biotechnologies, Inc. - Common Stock;Nasdaq
ADVWW - Advantage Solutions Inc.  - Warrant;ADVWW;Advantage Solutions Inc.  - Warrant;Nasdaq
ADXN - Addex Therapeutics Ltd - American Depositary Shares;ADXN;Addex Therapeutics Ltd - American Depositary Shares;Nasdaq
AEAE - AltEnergy Acquisition Corp. - Class A Common Stock;AEAE;AltEnergy Acquisition Corp. - Class A Common Stock;Nasdaq
AEAEU - AltEnergy Acquisition Corp. - Unit;AEAEU;AltEnergy Acquisition Corp. - Unit;Nasdaq
AEAEW - AltEnergy Acquisition Corp. - Warrant;AEAEW;AltEnergy Acquisition Corp. - Warrant;Nasdaq
AEHL - Antelope Enterprise Holdings Limited - Class A Ordinary Shares;AEHL;Antelope Enterprise Holdings Limited - Class A Ordinary Shares;Nasdaq
AEHR - Aehr Test Systems - Common Stock;AEHR;Aehr Test Systems - Common Stock;Nasdaq
AEI - Alset Inc. - Common Stock;AEI;Alset Inc. - Common Stock;Nasdaq
AEIS - Advanced Energy Industries, Inc. - Common Stock;AEIS;Advanced Energy Industries, Inc. - Common Stock;Nasdaq
AEMD - Aethlon Medical, Inc. - Common Stock;AEMD;Aethlon Medical, Inc. - Common Stock;Nasdaq
AENT - Alliance Entertainment Holding Corporation - common stock;AENT;Alliance Entertainment Holding Corporation - common stock;Nasdaq
AENTW - Alliance Entertainment Holding Corporation - Warrants;AENTW;Alliance Entertainment Holding Corporation - Warrants;Nasdaq
AEP - American Electric Power Company, Inc. - Common Stock;AEP;American Electric Power Company, Inc. - Common Stock;Nasdaq
AERT - Aeries Technology, Inc. - Class A Ordinary Share;AERT;Aeries Technology, Inc. - Class A Ordinary Share;Nasdaq
AERTW - Aeries Technology, Inc. - Warrant;AERTW;Aeries Technology, Inc. - Warrant;Nasdaq
AEYE - AudioEye, Inc. - Common Stock;AEYE;AudioEye, Inc. - Common Stock;Nasdaq
AEZS - Aeterna Zentaris Inc. - Common Stock;AEZS;Aeterna Zentaris Inc. - Common Stock;Nasdaq
AFAR - Aura FAT Projects Acquisition Corp - Class A Ordinary Shares;AFAR;Aura FAT Projects Acquisition Corp - Class A Ordinary Shares;Nasdaq
AFARU - Aura FAT Projects Acquisition Corp - Unit;AFARU;Aura FAT Projects Acquisition Corp - Unit;Nasdaq
AFARW - Aura FAT Projects Acquisition Corp - Warrant;AFARW;Aura FAT Projects Acquisition Corp - Warrant;Nasdaq
AFBI - Affinity Bancshares, Inc. - Common Stock;AFBI;Affinity Bancshares, Inc. - Common Stock;Nasdaq
AFCG - AFC Gamma, Inc. - Common Stock;AFCG;AFC Gamma, Inc. - Common Stock;Nasdaq
AFJK - Aimei Health Technology Co., Ltd - Ordinary Share;AFJK;Aimei Health Technology Co., Ltd - Ordinary Share;Nasdaq
AFJKR - Aimei Health Technology Co., Ltd - Right;AFJKR;Aimei Health Technology Co., Ltd - Right;Nasdaq
AFJKU - Aimei Health Technology Co., Ltd - Unit;AFJKU;Aimei Health Technology Co., Ltd - Unit;Nasdaq
AFMD - Affimed N.V. - Common Stock;AFMD;Affimed N.V. - Common Stock;Nasdaq
AFRI - Forafric Global PLC - Ordinary Shares;AFRI;Forafric Global PLC - Ordinary Shares;Nasdaq
AFRIW - Forafric Global PLC - Warrants;AFRIW;Forafric Global PLC - Warrants;Nasdaq
AFRM - Affirm Holdings, Inc. - Class A Common Stock;AFRM;Affirm Holdings, Inc. - Class A Common Stock;Nasdaq
AFYA - Afya Limited - Class A Common Shares;AFYA;Afya Limited - Class A Common Shares;Nasdaq
AGAE - Allied Gaming & Entertainment Inc. - Common Stock;AGAE;Allied Gaming & Entertainment Inc. - Common Stock;Nasdaq
AGBA - AGBA Group Holding Limited - Ordinary Share;AGBA;AGBA Group Holding Limited - Ordinary Share;Nasdaq
AGBAW - AGBA Group Holding Limited - Warrant;AGBAW;AGBA Group Holding Limited - Warrant;Nasdaq
AGEN - Agenus Inc. - Common Stock;AGEN;Agenus Inc. - Common Stock;Nasdaq
AGFY - Agrify Corporation - Common Stock;AGFY;Agrify Corporation - Common Stock;Nasdaq
AGIO - Agios Pharmaceuticals, Inc. - Common Stock;AGIO;Agios Pharmaceuticals, Inc. - Common Stock;Nasdaq
AGMH - AGM Group Holdings Inc. - Class A Ordinary Shares;AGMH;AGM Group Holdings Inc. - Class A Ordinary Shares;Nasdaq
AGMI - Themes Silver Miners ETF;AGMI;Themes Silver Miners ETF;Nasdaq
AGNC - AGNC Investment Corp. - Common Stock;AGNC;AGNC Investment Corp. - Common Stock;Nasdaq
AGNCL - AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.75% Series G Fixed-Rate Reset Cumulative Redeemable Preferred Stock;AGNCL;AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.75% Series G Fixed-Rate Reset Cumulative Redeemable Preferred Stock;Nasdaq
AGNCM - AGNC Investment Corp. - Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock;AGNCM;AGNC Investment Corp. - Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock;Nasdaq
AGNCN - AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferred Stock;AGNCN;AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferred Stock;Nasdaq
AGNCO - AGNC Investment Corp. - Depositary Shares, each representing a 1/1,000th interest in a share of Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock;AGNCO;AGNC Investment Corp. - Depositary Shares, each representing a 1/1,000th interest in a share of Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock;Nasdaq
AGNCP - AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock;AGNCP;AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock;Nasdaq
AGNG - Global X Aging Population ETF;AGNG;Global X Aging Population ETF;Nasdaq
AGRI - AgriFORCE  Growing Systems Ltd. - Common Shares;AGRI;AgriFORCE  Growing Systems Ltd. - Common Shares;Nasdaq
AGRIW - AgriFORCE  Growing Systems Ltd. - Warrant;AGRIW;AgriFORCE  Growing Systems Ltd. - Warrant;Nasdaq
AGYS - Agilysys, Inc. - Common Stock;AGYS;Agilysys, Inc. - Common Stock;Nasdaq
AGZD - WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund;AGZD;WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund;Nasdaq
AHCO - AdaptHealth Corp.  - Common Stock;AHCO;AdaptHealth Corp.  - Common Stock;Nasdaq
AHG - Akso Health Group - American Depositary Shares;AHG;Akso Health Group - American Depositary Shares;Nasdaq
AHI - Advanced Health Intelligence Ltd. - American Depositary Shares;AHI;Advanced Health Intelligence Ltd. - American Depositary Shares;Nasdaq
AIA - iShares Asia 50 ETF;AIA;iShares Asia 50 ETF;Nasdaq
AIEV - Thunder Power Holdings, Inc. - Common Stock;AIEV;Thunder Power Holdings, Inc. - Common Stock;Nasdaq
AIHS - Senmiao Technology Limited - Common Stock;AIHS;Senmiao Technology Limited - Common Stock;Nasdaq
AILE - iLearningEngines, Inc. - Common Stock;AILE;iLearningEngines, Inc. - Common Stock;Nasdaq
AILEW - iLearningEngines, Inc. - Warrant;AILEW;iLearningEngines, Inc. - Warrant;Nasdaq
AIMAU - Aimfinity Investment Corp. I - Unit;AIMAU;Aimfinity Investment Corp. I - Unit;Nasdaq
AIMAW - Aimfinity Investment Corp. I - Warrant;AIMAW;Aimfinity Investment Corp. I - Warrant;Nasdaq
AIMBU - Aimfinity Investment Corp. I - Subunit;AIMBU;Aimfinity Investment Corp. I - Subunit;Nasdaq
AIMD - Ainos, Inc. - Common Stock;AIMD;Ainos, Inc. - Common Stock;Nasdaq
AIMDW - Ainos, Inc. - warrants;AIMDW;Ainos, Inc. - warrants;Nasdaq
AIOT - PowerFleet, Inc. - Common Stock;AIOT;PowerFleet, Inc. - Common Stock;Nasdaq
AIP - Arteris, Inc.  - Common Stock;AIP;Arteris, Inc.  - Common Stock;Nasdaq
AIPI - REX AI Equity Premium Income ETF;AIPI;REX AI Equity Premium Income ETF;Nasdaq
AIQ - Global X Artificial Intelligence & Technology ETF;AIQ;Global X Artificial Intelligence & Technology ETF;Nasdaq
AIRE - reAlpha Tech Corp. - Common Stock;AIRE;reAlpha Tech Corp. - Common Stock;Nasdaq
AIRG - Airgain, Inc. - Common Stock;AIRG;Airgain, Inc. - Common Stock;Nasdaq
AIRJ - Montana Technologies Corp - Class A Common Stock;AIRJ;Montana Technologies Corp - Class A Common Stock;Nasdaq
AIRJW - Montana Technologies Corp - Warrant;AIRJW;Montana Technologies Corp - Warrant;Nasdaq
AIRL - Themes Airlines ETF;AIRL;Themes Airlines ETF;Nasdaq
AIRR - First Trust RBA American Industrial Renaissance ETF;AIRR;First Trust RBA American Industrial Renaissance ETF;Nasdaq
AIRS - AirSculpt Technologies, Inc. - Common Stock;AIRS;AirSculpt Technologies, Inc. - Common Stock;Nasdaq
AIRT - Air T, Inc. - Common Stock;AIRT;Air T, Inc. - Common Stock;Nasdaq
AIRTP - Air T, Inc. - Trust Preferred Securities;AIRTP;Air T, Inc. - Trust Preferred Securities;Nasdaq
AISP - Airship AI Holdings, Inc - Class A Common Stock;AISP;Airship AI Holdings, Inc - Class A Common Stock;Nasdaq
AISPW - Airship AI Holdings, Inc - Warrants;AISPW;Airship AI Holdings, Inc - Warrants;Nasdaq
AITR - AI TRANSPORTATION ACQUISITION CORP - Ordinary shares;AITR;AI TRANSPORTATION ACQUISITION CORP - Ordinary shares;Nasdaq
AITRR - AI TRANSPORTATION ACQUISITION CORP - Right;AITRR;AI TRANSPORTATION ACQUISITION CORP - Right;Nasdaq
AITRU - AI TRANSPORTATION ACQUISITION CORP - Unit;AITRU;AI TRANSPORTATION ACQUISITION CORP - Unit;Nasdaq
AIXI - XIAO-I Corporation - American Depositary Shares;AIXI;XIAO-I Corporation - American Depositary Shares;Nasdaq
AKAM - Akamai Technologies, Inc. - Common Stock;AKAM;Akamai Technologies, Inc. - Common Stock;Nasdaq
AKAN - Akanda Corp. - Common Shares;AKAN;Akanda Corp. - Common Shares;Nasdaq
AKBA - Akebia Therapeutics, Inc. - Common Stock;AKBA;Akebia Therapeutics, Inc. - Common Stock;Nasdaq
AKRO - Akero Therapeutics, Inc. - Common Stock;AKRO;Akero Therapeutics, Inc. - Common Stock;Nasdaq
AKTS - Akoustis Technologies, Inc. - Common Stock;AKTS;Akoustis Technologies, Inc. - Common Stock;Nasdaq
AKTX - Akari Therapeutics Plc - American Depositary Shares;AKTX;Akari Therapeutics Plc - American Depositary Shares;Nasdaq
AKYA - Akoya BioSciences, Inc. - Common Stock;AKYA;Akoya BioSciences, Inc. - Common Stock;Nasdaq
ALAB - Astera Labs, Inc. - Common Stock;ALAB;Astera Labs, Inc. - Common Stock;Nasdaq
ALAR - Alarum Technologies Ltd. - American Depositary Shares;ALAR;Alarum Technologies Ltd. - American Depositary Shares;Nasdaq
ALBT - Avalon GloboCare Corp. - Common Stock;ALBT;Avalon GloboCare Corp. - Common Stock;Nasdaq
ALCE - Alternus Clean Energy, Inc. - Class A Common Stock;ALCE;Alternus Clean Energy, Inc. - Class A Common Stock;Nasdaq
ALCO - Alico, Inc. - Common Stock;ALCO;Alico, Inc. - Common Stock;Nasdaq
ALCY - Alchemy Investments Acquisition Corp 1 - Class A Ordinary Shares;ALCY;Alchemy Investments Acquisition Corp 1 - Class A Ordinary Shares;Nasdaq
ALCYU - Alchemy Investments Acquisition Corp 1 - Units;ALCYU;Alchemy Investments Acquisition Corp 1 - Units;Nasdaq
ALCYW - Alchemy Investments Acquisition Corp 1 - Warrants;ALCYW;Alchemy Investments Acquisition Corp 1 - Warrants;Nasdaq
ALDX - Aldeyra Therapeutics, Inc. - Common Stock;ALDX;Aldeyra Therapeutics, Inc. - Common Stock;Nasdaq
ALEC - Alector, Inc. - Common Stock;ALEC;Alector, Inc. - Common Stock;Nasdaq
ALFUU - Centurion Acquisition Corp. - Unit;ALFUU;Centurion Acquisition Corp. - Unit;Nasdaq
ALGM - Allegro MicroSystems, Inc. - Common Stock;ALGM;Allegro MicroSystems, Inc. - Common Stock;Nasdaq
ALGN - Align Technology, Inc. - Common Stock;ALGN;Align Technology, Inc. - Common Stock;Nasdaq
ALGS - Aligos Therapeutics, Inc. - Common stock;ALGS;Aligos Therapeutics, Inc. - Common stock;Nasdaq
ALGT - Allegiant Travel Company - Common Stock;ALGT;Allegiant Travel Company - Common Stock;Nasdaq
ALHC - Alignment Healthcare, Inc. - Common Stock;ALHC;Alignment Healthcare, Inc. - Common Stock;Nasdaq
ALIM - Alimera Sciences, Inc. - Common Stock;ALIM;Alimera Sciences, Inc. - Common Stock;Nasdaq
ALKS - Alkermes plc - Ordinary Shares;ALKS;Alkermes plc - Ordinary Shares;Nasdaq
ALKT - Alkami Technology, Inc. - Common Stock;ALKT;Alkami Technology, Inc. - Common Stock;Nasdaq
ALLK - Allakos Inc. - Common Stock;ALLK;Allakos Inc. - Common Stock;Nasdaq
ALLO - Allogene Therapeutics, Inc. - Common Stock;ALLO;Allogene Therapeutics, Inc. - Common Stock;Nasdaq
ALLR - Allarity Therapeutics, Inc. - Common stock;ALLR;Allarity Therapeutics, Inc. - Common stock;Nasdaq
ALLT - Allot Ltd. - Ordinary Shares;ALLT;Allot Ltd. - Ordinary Shares;Nasdaq
ALMS - Alumis Inc. - Common Stock;ALMS;Alumis Inc. - Common Stock;Nasdaq
ALNT - Allient Inc. - Common Stock;ALNT;Allient Inc. - Common Stock;Nasdaq
ALNY - Alnylam Pharmaceuticals, Inc. - Common Stock;ALNY;Alnylam Pharmaceuticals, Inc. - Common Stock;Nasdaq
ALOT - AstroNova, Inc. - Common Stock;ALOT;AstroNova, Inc. - Common Stock;Nasdaq
ALPP - Alpine 4 Holdings, Inc. - Class A Common Stock;ALPP;Alpine 4 Holdings, Inc. - Class A Common Stock;Nasdaq
ALRM - Alarm.com Holdings, Inc. - Common Stock;ALRM;Alarm.com Holdings, Inc. - Common Stock;Nasdaq
ALRN - Aileron Therapeutics, Inc. - Common Stock;ALRN;Aileron Therapeutics, Inc. - Common Stock;Nasdaq
ALRS - Alerus Financial Corporation - Common Stock;ALRS;Alerus Financial Corporation - Common Stock;Nasdaq
ALSA - Alpha Star Acquisition Corporation - Ordinary Shares;ALSA;Alpha Star Acquisition Corporation - Ordinary Shares;Nasdaq
ALSAR - Alpha Star Acquisition Corporation - Rights;ALSAR;Alpha Star Acquisition Corporation - Rights;Nasdaq
ALSAU - Alpha Star Acquisition Corporation - Units;ALSAU;Alpha Star Acquisition Corporation - Units;Nasdaq
ALSAW - Alpha Star Acquisition Corporation - Warrants;ALSAW;Alpha Star Acquisition Corporation - Warrants;Nasdaq
ALT - Altimmune, Inc. - Common Stock;ALT;Altimmune, Inc. - Common Stock;Nasdaq
ALTI - AlTi Global, Inc. - Class A Common Stock;ALTI;AlTi Global, Inc. - Class A Common Stock;Nasdaq
ALTO - Alto Ingredients, Inc. - Common Stock;ALTO;Alto Ingredients, Inc. - Common Stock;Nasdaq
ALTR - Altair Engineering Inc. - Class A Common Stock;ALTR;Altair Engineering Inc. - Class A Common Stock;Nasdaq
ALTY - Global X Alternative Income ETF;ALTY;Global X Alternative Income ETF;Nasdaq
ALVO - Alvotech - Ordinary Shares;ALVO;Alvotech - Ordinary Shares;Nasdaq
ALVOW - Alvotech - Warrant;ALVOW;Alvotech - Warrant;Nasdaq
ALVR - AlloVir, Inc. - Common Stock;ALVR;AlloVir, Inc. - Common Stock;Nasdaq
ALXO - ALX Oncology Holdings Inc. - Common Stock;ALXO;ALX Oncology Holdings Inc. - Common Stock;Nasdaq
ALZN - Alzamend Neuro, Inc. - Common Stock;ALZN;Alzamend Neuro, Inc. - Common Stock;Nasdaq
AMAL - Amalgamated Financial Corp. - Common Stock;AMAL;Amalgamated Financial Corp. - Common Stock;Nasdaq
AMAT - Applied Materials, Inc. - Common Stock;AMAT;Applied Materials, Inc. - Common Stock;Nasdaq
AMBA - Ambarella, Inc. - Ordinary Shares;AMBA;Ambarella, Inc. - Ordinary Shares;Nasdaq
AMCX - AMC Networks Inc. - Class A Common Stock;AMCX;AMC Networks Inc. - Class A Common Stock;Nasdaq
AMD - Advanced Micro Devices, Inc. - Common Stock;AMD;Advanced Micro Devices, Inc. - Common Stock;Nasdaq
AMDL - GraniteShares 2x Long AMD Daily ETF;AMDL;GraniteShares 2x Long AMD Daily ETF;Nasdaq
AMDS - GraniteShares 1x Short AMD Daily ETF;AMDS;GraniteShares 1x Short AMD Daily ETF;Nasdaq
AMED - Amedisys Inc - Common Stock;AMED;Amedisys Inc - Common Stock;Nasdaq
AMGN - Amgen Inc. - Common Stock;AMGN;Amgen Inc. - Common Stock;Nasdaq
AMID - Argent Mid Cap ETF;AMID;Argent Mid Cap ETF;Nasdaq
AMIX - Autonomix Medical, Inc. - Common Stock;AMIX;Autonomix Medical, Inc. - Common Stock;Nasdaq
AMKR - Amkor Technology, Inc. - Common Stock;AMKR;Amkor Technology, Inc. - Common Stock;Nasdaq
AMLI - American Lithium Corp. - Common Stock;AMLI;American Lithium Corp. - Common Stock;Nasdaq
AMLX - Amylyx Pharmaceuticals, Inc. - Common Stock;AMLX;Amylyx Pharmaceuticals, Inc. - Common Stock;Nasdaq
AMPG - Amplitech Group, Inc. - Common Stock;AMPG;Amplitech Group, Inc. - Common Stock;Nasdaq
AMPGW - Amplitech Group, Inc. - Warrants;AMPGW;Amplitech Group, Inc. - Warrants;Nasdaq
AMPH - Amphastar Pharmaceuticals, Inc. - Common Stock;AMPH;Amphastar Pharmaceuticals, Inc. - Common Stock;Nasdaq
AMPL - Amplitude, Inc. - Class A Common Stock;AMPL;Amplitude, Inc. - Class A Common Stock;Nasdaq
AMRK - A-Mark Precious Metals, Inc. - Common Stock;AMRK;A-Mark Precious Metals, Inc. - Common Stock;Nasdaq
AMRN - Amarin Corporation plc - American Depositary Shares, each representing one Ordinary Share;AMRN;Amarin Corporation plc - American Depositary Shares, each representing one Ordinary Share;Nasdaq
AMRX - Amneal Pharmaceuticals, Inc. - Class A Common Stock;AMRX;Amneal Pharmaceuticals, Inc. - Class A Common Stock;Nasdaq
AMSC - American Superconductor Corporation - Common Stock;AMSC;American Superconductor Corporation - Common Stock;Nasdaq
AMSF - AMERISAFE, Inc. - Common Stock;AMSF;AMERISAFE, Inc. - Common Stock;Nasdaq
AMST - Amesite Inc. - Common Stock;AMST;Amesite Inc. - Common Stock;Nasdaq
AMSWA - American Software, Inc. - Class A Common Stock;AMSWA;American Software, Inc. - Class A Common Stock;Nasdaq
AMTX - Aemetis, Inc - Common Stock;AMTX;Aemetis, Inc - Common Stock;Nasdaq
AMWD - American Woodmark Corporation - Common Stock;AMWD;American Woodmark Corporation - Common Stock;Nasdaq
AMZD - Direxion Daily AMZN Bear 1X Shares;AMZD;Direxion Daily AMZN Bear 1X Shares;Nasdaq
AMZN - Amazon.com, Inc. - Common Stock;AMZN;Amazon.com, Inc. - Common Stock;Nasdaq
AMZU - Direxion Daily AMZN Bull 2X Shares;AMZU;Direxion Daily AMZN Bull 2X Shares;Nasdaq
AMZZ - GraniteShares 2x Long AMZN Daily ETF;AMZZ;GraniteShares 2x Long AMZN Daily ETF;Nasdaq
ANAB - AnaptysBio, Inc. - Common Stock;ANAB;AnaptysBio, Inc. - Common Stock;Nasdaq
ANDE - The Andersons, Inc. - Common Stock;ANDE;The Andersons, Inc. - Common Stock;Nasdaq
ANEB - Anebulo Pharmaceuticals, Inc. - Common Stock;ANEB;Anebulo Pharmaceuticals, Inc. - Common Stock;Nasdaq
ANGH - Anghami Inc. - Ordinary Shares;ANGH;Anghami Inc. - Ordinary Shares;Nasdaq
ANGHW - Anghami Inc. - Warrants;ANGHW;Anghami Inc. - Warrants;Nasdaq
ANGI - Angi Inc. - Class A Common Stock;ANGI;Angi Inc. - Class A Common Stock;Nasdaq
ANGL - VanEck Fallen Angel High Yield Bond ETF;ANGL;VanEck Fallen Angel High Yield Bond ETF;Nasdaq
ANGO - AngioDynamics, Inc. - Common Stock;ANGO;AngioDynamics, Inc. - Common Stock;Nasdaq
ANIK - Anika Therapeutics Inc. - Common Stock;ANIK;Anika Therapeutics Inc. - Common Stock;Nasdaq
ANIP - ANI Pharmaceuticals, Inc. - Common Stock;ANIP;ANI Pharmaceuticals, Inc. - Common Stock;Nasdaq
ANIX - Anixa Biosciences, Inc. - Common Stock;ANIX;Anixa Biosciences, Inc. - Common Stock;Nasdaq
ANL - Adlai Nortye Ltd. - American Depositary Shares;ANL;Adlai Nortye Ltd. - American Depositary Shares;Nasdaq
ANNX - Annexon, Inc. - common stock;ANNX;Annexon, Inc. - common stock;Nasdaq
